,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
28714, Grund: Warten auf Fahrgäste aus einem anderen Zug,20:02,ICE693,Frankfurt(Main)Hbf 19:50-Mannheim Hbf 20:27-Stuttgart Hbf 21:08-Ulm Hbf 22:10-Augsburg Hbf 22:53-München-Pasing 23:20-München Hbf 23:29,8000105.0,dep,München Hbf,9,19:50,20.06.19,Frankfurt%238000105,12,ICE
28720, Grund: Signalstörung,20:10,ICE729,Frankfurt(Main)Hbf 19:54-Aschaffenburg Hbf 20:22-Würzburg Hbf 21:01-Nürnberg Hbf 21:59-Ingolstadt Hbf 22:32-München Hbf 23:10,8000105.0,dep,München Hbf,4,19:54,20.06.19,Frankfurt%238000105,16,ICE
28782, ,,ICE376,Interlaken Ost 15:00-Interlaken West 15:05-Spiez 15:22-Thun 15:33-Bern 16:04-Olten 16:32-Liestal 16:48-Basel SBB 17:06-Basel Bad Bf 17:15-Freiburg(Breisgau) Hbf 17:49-Baden-Baden 18:34-Karlsruhe Hbf 18:51-Mannheim Hbf 19:16-Frankfurt(Main)Hbf 19:52,8000105.0,arr,Interlaken Ost,18,19:52,20.06.19,Frankfurt%238000105,0,ICE
28975, ,,ICE729,Essen Hbf 17:54-Duisburg Hbf 18:08-Düsseldorf Hbf 18:22-Köln Messe/Deutz Gl.11-12 18:44-Frankfurt(M) Flughafen Fernbf 19:36-Frankfurt(Main)Hbf 19:48,8000105.0,arr,Essen Hbf,4,19:48,20.06.19,Frankfurt%238000105,0,ICE
29120, ,,ICE 1171,Kiel Hbf 14:39-Neumünster 14:57-Hamburg Dammtor 15:46-Hamburg Hbf 16:01-Hamburg-Harburg 16:12-Hannover Hbf 17:24-Göttingen 18:18-Kassel-Wilhelmshöhe 18:39-Frankfurt(Main)Hbf 20:00,8000105.0,arr,Kiel Hbf,6,20:00,20.06.19,Frankfurt%238000105,0,ICE
29186, Grund: Verspätung eines vorausfahrenden Zuges,20:11,ICE 1171,Kiel Hbf 14:39-Neumünster 14:57-Hamburg Dammtor 15:46-Hamburg Hbf 16:01-Hamburg-Harburg 16:12-Hannover Hbf 17:24-Göttingen 18:18-Kassel-Wilhelmshöhe 18:39-Frankfurt(Main)Hbf 20:00,8000105.0,arr,Kiel Hbf,6,20:00,20.06.19,Frankfurt%238000105,11,ICE
29698, ,,ICE693,Frankfurt(Main)Hbf 19:50-Mannheim Hbf 20:27-Stuttgart Hbf 21:08-Ulm Hbf 22:10-Augsburg Hbf 22:53-München-Pasing 23:20-München Hbf 23:29,8000105.0,dep,München Hbf,9,19:50,20.06.19,Frankfurt%238000105,0,ICE
29704, ,,ICE729,Frankfurt(Main)Hbf 19:54-Aschaffenburg Hbf 20:22-Würzburg Hbf 21:01-Nürnberg Hbf 21:59-Ingolstadt Hbf 22:32-München Hbf 23:10,8000105.0,dep,München Hbf,4,19:54,20.06.19,Frankfurt%238000105,0,ICE
29783, ,,ICE528,München Hbf 16:49-Ingolstadt Hbf 17:26-Nürnberg Hbf 18:00-Würzburg Hbf 18:55-Aschaffenburg Hbf 19:33-Frankfurt(Main)Hbf 20:04,8000105.0,arr,München Hbf,8,20:04,20.06.19,Frankfurt%238000105,0,ICE
29787, ,,ICE592,München Hbf 16:28-München-Pasing 16:37-Augsburg Hbf 17:03-Ulm Hbf 17:49-Stuttgart Hbf 18:51-Mannheim Hbf 19:32-Frankfurt(Main)Hbf 20:08,8000105.0,arr,München Hbf,9,20:08,20.06.19,Frankfurt%238000105,0,ICE
29804, Grund: Behobene technische Störung am Zug,20:35,ICE129,Amsterdam Centraal 16:38-Utrecht Centraal 17:07-Arnhem Centraal 17:37-Oberhausen Hbf 18:26-Duisburg Hbf 18:34-Düsseldorf Hbf 18:48-Köln Hbf 19:21-Frankfurt(M) Flughafen Fernbf 20:12-Frankfurt(Main)Hbf 20:26,8000105.0,arr,Amsterdam Centraal,18,20:26,20.06.19,Frankfurt%238000105,9,ICE
29812, ,20:38,ICE 1554,Dresden Hbf 16:10-Dresden-Neustadt 16:16-Riesa 16:48-Leipzig Hbf 17:33-Erfurt Hbf 18:17-Gotha 18:33-Eisenach 18:48-Bad Hersfeld 19:16-Fulda 19:43-Frankfurt(Main)Hbf 20:36,8000105.0,arr,Dresden Hbf,10,20:36,20.06.19,Frankfurt%238000105,2,ICE
29820, ,20:44,ICE377,Berlin Ostbahnhof 15:48-Berlin Hbf 15:59-Berlin-Spandau 16:15-Wolfsburg Hbf 17:09-Braunschweig Hbf 17:28-Hildesheim Hbf 17:54-Göttingen 18:54-Kassel-Wilhelmshöhe 19:15-Fulda 19:47-Hanau Hbf 20:27-Frankfurt(Main)Hbf 20:44,8000105.0,arr,Berlin Ostbahnhof,9,20:44,20.06.19,Frankfurt%238000105,0,ICE
29824, ,20:50,ICE821,Essen Hbf 18:41-Duisburg Hbf 18:55-Düsseldorf Hbf 19:08-Köln Messe/Deutz Gl.11-12 19:30-Siegburg/Bonn 19:43-Montabaur 20:03-Limburg Süd 20:14-Frankfurt(M) Flughafen Fernbf 20:36-Frankfurt(Main)Hbf 20:48,8000105.0,arr,Essen Hbf,4,20:48,20.06.19,Frankfurt%238000105,2,ICE
29832, ,21:01,ICE 1536,Berlin Gesundbrunnen 16:51-Berlin Hbf (tief) 17:04-Berlin Südkreuz 17:11-Erfurt Hbf 18:50-Frankfurt(Main)Hbf 20:56,8000105.0,arr,Berlin Gesundbrunnen,10,20:56,20.06.19,Frankfurt%238000105,5,ICE
29836, Grund: Polizeiliche Ermittlung,21:06,ICE 9555,Paris Est 17:09-Saarbrücken Hbf 18:59-Kaiserslautern Hbf 19:37-Mannheim Hbf 20:19-Frankfurt(Main)Hbf 20:58,8000105.0,arr,Paris Est,1,20:58,20.06.19,Frankfurt%238000105,8,ICE
29837, ,21:07,ICE773,Hamburg-Altona 16:45-Hamburg Dammtor 16:54-Hamburg Hbf 17:01-Hamburg-Harburg 17:12-Hannover Hbf 18:24-Göttingen 19:18-Kassel-Wilhelmshöhe 19:39-Frankfurt(Main)Hbf 21:00,8000105.0,arr,Hamburg-Altona,6,21:00,20.06.19,Frankfurt%238000105,7,ICE
29883, ,20:46,ICE377,Berlin Ostbahnhof 15:48-Berlin Hbf 15:59-Berlin-Spandau 16:15-Wolfsburg Hbf 17:09-Braunschweig Hbf 17:28-Hildesheim Hbf 17:54-Göttingen 18:54-Kassel-Wilhelmshöhe 19:15-Fulda 19:47-Hanau Hbf 20:27-Frankfurt(Main)Hbf 20:44,8000105.0,arr,Berlin Ostbahnhof,9,20:44,20.06.19,Frankfurt%238000105,2,ICE
29930, Grund: Behobene technische Störung am Zug,20:38,ICE129,Amsterdam Centraal 16:38-Utrecht Centraal 17:07-Arnhem Centraal 17:37-Oberhausen Hbf 18:26-Duisburg Hbf 18:34-Düsseldorf Hbf 18:48-Köln Hbf 19:21-Frankfurt(M) Flughafen Fernbf 20:12-Frankfurt(Main)Hbf 20:26,8000105.0,arr,Amsterdam Centraal,18,20:26,20.06.19,Frankfurt%238000105,12,ICE
29950, ,20:51,ICE821,Essen Hbf 18:41-Duisburg Hbf 18:55-Düsseldorf Hbf 19:08-Köln Messe/Deutz Gl.11-12 19:30-Siegburg/Bonn 19:43-Montabaur 20:03-Limburg Süd 20:14-Frankfurt(M) Flughafen Fernbf 20:36-Frankfurt(Main)Hbf 20:48,8000105.0,arr,Essen Hbf,4,20:48,20.06.19,Frankfurt%238000105,3,ICE
30025, Grund: Polizeiliche Ermittlung,21:07,ICE 9555,Paris Est 17:09-Saarbrücken Hbf 18:59-Kaiserslautern Hbf 19:37-Mannheim Hbf 20:19-Frankfurt(Main)Hbf 20:58,8000105.0,arr,Paris Est,1,20:58,20.06.19,Frankfurt%238000105,9,ICE
30127, ,20:39,ICE 1554,Dresden Hbf 16:10-Dresden-Neustadt 16:16-Riesa 16:48-Leipzig Hbf 17:33-Erfurt Hbf 18:17-Gotha 18:33-Eisenach 18:48-Bad Hersfeld 19:16-Fulda 19:43-Frankfurt(Main)Hbf 20:36,8000105.0,arr,Dresden Hbf,10,20:36,20.06.19,Frankfurt%238000105,3,ICE
30214, Grund: Polizeiliche Ermittlung,21:08,ICE 9555,Paris Est 17:09-Saarbrücken Hbf 18:59-Kaiserslautern Hbf 19:37-Mannheim Hbf 20:19-Frankfurt(Main)Hbf 20:58,8000105.0,arr,Paris Est,1,20:58,20.06.19,Frankfurt%238000105,10,ICE
30245, Grund: Behobene technische Störung am Zug,20:37,ICE129,Amsterdam Centraal 16:38-Utrecht Centraal 17:07-Arnhem Centraal 17:37-Oberhausen Hbf 18:26-Duisburg Hbf 18:34-Düsseldorf Hbf 18:48-Köln Hbf 19:21-Frankfurt(M) Flughafen Fernbf 20:12-Frankfurt(Main)Hbf 20:26,8000105.0,arr,Amsterdam Centraal,18,20:26,20.06.19,Frankfurt%238000105,11,ICE
30253, ,20:40,ICE 1554,Dresden Hbf 16:10-Dresden-Neustadt 16:16-Riesa 16:48-Leipzig Hbf 17:33-Erfurt Hbf 18:17-Gotha 18:33-Eisenach 18:48-Bad Hersfeld 19:16-Fulda 19:43-Frankfurt(Main)Hbf 20:36,8000105.0,arr,Dresden Hbf,10,20:36,20.06.19,Frankfurt%238000105,4,ICE
30306, ,,ICE129,Amsterdam Centraal 16:38-Utrecht Centraal 17:07-Arnhem Centraal 17:37-Oberhausen Hbf 18:26-Duisburg Hbf 18:34-Düsseldorf Hbf 18:48-Köln Hbf 19:21-Frankfurt(M) Flughafen Fernbf 20:12-Frankfurt(Main)Hbf 20:26,8000105.0,arr,Amsterdam Centraal,18,20:26,20.06.19,Frankfurt%238000105,0,ICE
30375, ,20:41,ICE 1554,Dresden Hbf 16:10-Dresden-Neustadt 16:16-Riesa 16:48-Leipzig Hbf 17:33-Erfurt Hbf 18:17-Gotha 18:33-Eisenach 18:48-Bad Hersfeld 19:16-Fulda 19:43-Frankfurt(Main)Hbf 20:36,8000105.0,arr,Dresden Hbf,10,20:36,20.06.19,Frankfurt%238000105,5,ICE
30387, Gleiswechsel,20:48,ICE821,Essen Hbf 18:41-Duisburg Hbf 18:55-Düsseldorf Hbf 19:08-Köln Messe/Deutz Gl.11-12 19:30-Siegburg/Bonn 19:43-Montabaur 20:03-Limburg Süd 20:14-Frankfurt(M) Flughafen Fernbf 20:36-Frankfurt(Main)Hbf 20:48,8000105.0,arr,Essen Hbf,6,20:48,20.06.19,Frankfurt%238000105,0,ICE
30436, ,,ICE 1554,Dresden Hbf 16:10-Dresden-Neustadt 16:16-Riesa 16:48-Leipzig Hbf 17:33-Erfurt Hbf 18:17-Gotha 18:33-Eisenach 18:48-Bad Hersfeld 19:16-Fulda 19:43-Frankfurt(Main)Hbf 20:36,8000105.0,arr,Dresden Hbf,10,20:36,20.06.19,Frankfurt%238000105,0,ICE
30505, ,,ICE377,Berlin Ostbahnhof 15:48-Berlin Hbf 15:59-Berlin-Spandau 16:15-Wolfsburg Hbf 17:09-Braunschweig Hbf 17:28-Hildesheim Hbf 17:54-Göttingen 18:54-Kassel-Wilhelmshöhe 19:15-Fulda 19:47-Hanau Hbf 20:27-Frankfurt(Main)Hbf 20:44,8000105.0,arr,Berlin Ostbahnhof,9,20:44,20.06.19,Frankfurt%238000105,0,ICE
30522, ,21:06,ICE773,Hamburg-Altona 16:45-Hamburg Dammtor 16:54-Hamburg Hbf 17:01-Hamburg-Harburg 17:12-Hannover Hbf 18:24-Göttingen 19:18-Kassel-Wilhelmshöhe 19:39-Frankfurt(Main)Hbf 21:00,8000105.0,arr,Hamburg-Altona,6,21:00,20.06.19,Frankfurt%238000105,6,ICE
30533, ,,ICE 1171,Frankfurt(Main)Hbf 20:06-Walldorf(Hess)20:18-Mannheim Hbf 20:44-Karlsruhe Hbf 21:09,8000105.0,dep,Karlsruhe Hbf,6,20:06,20.06.19,Frankfurt%238000105,0,ICE
30536, ,,ICE528,Frankfurt(Main)Hbf 20:10-Frankfurt(M) Flughafen Fernbf 20:22-Köln Messe/Deutz Gl.11-12 21:13-Düsseldorf Hbf 21:36-Duisburg Hbf 21:49-Essen Hbf 22:02-Bochum Hbf 22:14-Dortmund Hbf 22:28,8000105.0,dep,Dortmund Hbf,8,20:10,20.06.19,Frankfurt%238000105,0,ICE
30539, ,,ICE592,Frankfurt(Main)Hbf 20:14-Fulda 21:07-Bad Hersfeld 21:34-Eisenach 22:03-Gotha 22:19-Erfurt Hbf 22:36,8000105.0,dep,Erfurt Hbf,9,20:14,20.06.19,Frankfurt%238000105,0,ICE
30556, ,,ICE810,Frankfurt(Main)Hbf 20:31-Frankfurt(M) Flughafen Fernbf 20:42-Limburg Süd 21:01-Montabaur 21:12-Siegburg/Bonn 21:32-Köln/Bonn Flughafen 21:42-Köln Hbf 21:57,8000105.0,dep,Köln Hbf,19,20:31,20.06.19,Frankfurt%238000105,0,ICE
30569, ,20:47,ICE 1554,Frankfurt(Main)Hbf 20:42-Frankfurt(M) Flughafen Fernbf 20:57-Mainz Hbf 21:15-Wiesbaden Hbf 21:33,8000105.0,dep,Wiesbaden Hbf,10,20:42,20.06.19,Frankfurt%238000105,5,ICE
30574, ,,ICE 1637,Frankfurt(Main)Hbf 20:46-Fulda 21:50-Erfurt Hbf 23:15-Berlin Südkreuz 00:59-Berlin Hbf (tief) 01:06-Berlin Gesundbrunnen 01:14,8000105.0,dep,Berlin Gesundbrunnen,7,20:46,20.06.19,Frankfurt%238000105,0,ICE
30578, ,20:56,ICE377,Frankfurt(Main)Hbf 20:50-Mannheim Hbf 21:27-Karlsruhe Hbf 21:58-Baden-Baden 22:16-Offenburg 22:35-Freiburg(Breisgau) Hbf 23:09-Basel Bad Bf 23:46-Basel SBB 23:54,8000105.0,dep,Basel SBB,9,20:50,20.06.19,Frankfurt%238000105,6,ICE
30582, ,20:56,ICE821,Frankfurt(Main)Hbf 20:54-Aschaffenburg Hbf 21:22-Würzburg Hbf 22:01-Nürnberg Hbf 22:59-Ingolstadt Hbf 23:29-München Hbf 00:07,8000105.0,dep,München Hbf,6,20:54,20.06.19,Frankfurt%238000105,2,ICE
30630, ,20:49,ICE377,Berlin Ostbahnhof 15:48-Berlin Hbf 15:59-Berlin-Spandau 16:15-Wolfsburg Hbf 17:09-Braunschweig Hbf 17:28-Hildesheim Hbf 17:54-Göttingen 18:54-Kassel-Wilhelmshöhe 19:15-Fulda 19:47-Hanau Hbf 20:27-Frankfurt(Main)Hbf 20:44,8000105.0,arr,Berlin Ostbahnhof,9,20:44,20.06.19,Frankfurt%238000105,5,ICE
30694, ,20:48,ICE821,Essen Hbf 18:41-Duisburg Hbf 18:55-Düsseldorf Hbf 19:08-Köln Messe/Deutz Gl.11-12 19:30-Siegburg/Bonn 19:43-Montabaur 20:03-Limburg Süd 20:14-Frankfurt(M) Flughafen Fernbf 20:36-Frankfurt(Main)Hbf 20:48,8000105.0,arr,Essen Hbf,4,20:48,20.06.19,Frankfurt%238000105,0,ICE
30754, ,,ICE821,Essen Hbf 18:41-Duisburg Hbf 18:55-Düsseldorf Hbf 19:08-Köln Messe/Deutz Gl.11-12 19:30-Siegburg/Bonn 19:43-Montabaur 20:03-Limburg Süd 20:14-Frankfurt(M) Flughafen Fernbf 20:36-Frankfurt(Main)Hbf 20:48,8000105.0,arr,Essen Hbf,4,20:48,20.06.19,Frankfurt%238000105,0,ICE
30810, ,20:50,ICE377,Berlin Ostbahnhof 15:48-Berlin Hbf 15:59-Berlin-Spandau 16:15-Wolfsburg Hbf 17:09-Braunschweig Hbf 17:28-Hildesheim Hbf 17:54-Göttingen 18:54-Kassel-Wilhelmshöhe 19:15-Fulda 19:47-Hanau Hbf 20:27-Frankfurt(Main)Hbf 20:44,8000105.0,arr,Berlin Ostbahnhof,9,20:44,20.06.19,Frankfurt%238000105,6,ICE
30990, ,20:53,ICE377,Berlin Ostbahnhof 15:48-Berlin Hbf 15:59-Berlin-Spandau 16:15-Wolfsburg Hbf 17:09-Braunschweig Hbf 17:28-Hildesheim Hbf 17:54-Göttingen 18:54-Kassel-Wilhelmshöhe 19:15-Fulda 19:47-Hanau Hbf 20:27-Frankfurt(Main)Hbf 20:44,8000105.0,arr,Berlin Ostbahnhof,9,20:44,20.06.19,Frankfurt%238000105,9,ICE
31182, ,21:02,ICE 1536,Berlin Gesundbrunnen 16:51-Berlin Hbf (tief) 17:04-Berlin Südkreuz 17:11-Erfurt Hbf 18:50-Frankfurt(Main)Hbf 20:56,8000105.0,arr,Berlin Gesundbrunnen,10,20:56,20.06.19,Frankfurt%238000105,6,ICE
31302, ,,ICE 1536,Berlin Gesundbrunnen 16:51-Berlin Hbf (tief) 17:04-Berlin Südkreuz 17:11-Erfurt Hbf 18:50-Frankfurt(Main)Hbf 20:56,8000105.0,arr,Berlin Gesundbrunnen,10,20:56,20.06.19,Frankfurt%238000105,0,ICE
31426, Grund: Polizeiliche Ermittlung@@Gleiswechsel,21:08,ICE 9555,Paris Est 17:09-Saarbrücken Hbf 18:59-Kaiserslautern Hbf 19:37-Mannheim Hbf 20:19-Frankfurt(Main)Hbf 20:58,8000105.0,arr,Paris Est,2,20:58,20.06.19,Frankfurt%238000105,10,ICE
31473, ,,ICE 1554,Frankfurt(Main)Hbf 20:42-Frankfurt(M) Flughafen Fernbf 20:57-Mainz Hbf 21:15-Wiesbaden Hbf 21:33,8000105.0,dep,Wiesbaden Hbf,10,20:42,20.06.19,Frankfurt%238000105,0,ICE
31482, ,,ICE377,Frankfurt(Main)Hbf 20:50-Mannheim Hbf 21:27-Karlsruhe Hbf 21:58-Baden-Baden 22:16-Offenburg 22:35-Freiburg(Breisgau) Hbf 23:09-Basel Bad Bf 23:46-Basel SBB 23:54,8000105.0,dep,Basel SBB,9,20:50,20.06.19,Frankfurt%238000105,0,ICE
31486, ,,ICE821,Frankfurt(Main)Hbf 20:54-Aschaffenburg Hbf 21:22-Würzburg Hbf 22:01-Nürnberg Hbf 22:59-Ingolstadt Hbf 23:29-München Hbf 00:07,8000105.0,dep,München Hbf,6,20:54,20.06.19,Frankfurt%238000105,0,ICE
31549, ,,ICE 9555,Paris Est 17:09-Saarbrücken Hbf 18:59-Kaiserslautern Hbf 19:37-Mannheim Hbf 20:19-Frankfurt(Main)Hbf 20:58,8000105.0,arr,Paris Est,1,20:58,20.06.19,Frankfurt%238000105,0,ICE
31550, ,,ICE773,Hamburg-Altona 16:45-Hamburg Dammtor 16:54-Hamburg Hbf 17:01-Hamburg-Harburg 17:12-Hannover Hbf 18:24-Göttingen 19:18-Kassel-Wilhelmshöhe 19:39-Frankfurt(Main)Hbf 21:00,8000105.0,arr,Hamburg-Altona,6,21:00,20.06.19,Frankfurt%238000105,0,ICE
32340, ,,ICE526,München Hbf 17:51-Nürnberg Hbf 18:57-Würzburg Hbf 19:55-Aschaffenburg Hbf 20:33-Frankfurt(Main)Hbf 21:04,8000105.0,arr,München Hbf,7,21:04,20.06.19,Frankfurt%238000105,0,ICE
32345, ,,ICE272,Zürich HB 17:00-Basel SBB 18:13-Basel Bad Bf 18:23-Freiburg(Breisgau) Hbf 18:57-Offenburg 19:30-Karlsruhe Hbf 20:00-Mannheim Hbf 20:32-Frankfurt(Main)Hbf 21:08,8000105.0,arr,Zürich HB,8,21:08,20.06.19,Frankfurt%238000105,0,ICE
32347, ,,ICE 1659,Wiesbaden Hbf 20:26-Mainz Hbf 20:43-Frankfurt(M) Flughafen Fernbf 21:02-Frankfurt(Main)Hbf 21:13,8000105.0,arr,Wiesbaden Hbf,6,21:13,20.06.19,Frankfurt%238000105,0,ICE
32370, Fährt heute erst ab Aachen Hbf,21:31,ICE 19,Bruxelles Midi (Halt entfällt) 18:25-Bruxelles-Nord (Halt entfällt) 18:34-Liège-Guillemins (Halt entfällt) 19:14-Aachen Hbf 19:39-Köln Hbf 20:27-Frankfurt(M) Flughafen Fernbf 21:18-Frankfurt(Main)Hbf 21:31,8000105.0,arr,Bruxelles Midi,19,21:31,20.06.19,Frankfurt%238000105,0,ICE
32377, Grund: Verspätung im Ausland,21:37,ICE 22,Wien Hbf 15:15-Wien Meidling 15:22-St.Pölten Hbf 15:46-Linz Hbf 16:36-Passau Hbf 17:34-Plattling 18:01-Regensburg Hbf 18:32-Nürnberg Hbf 19:30-Würzburg Hbf 20:24-Hanau Hbf 21:16-Frankfurt(Main)Hbf 21:36,8000105.0,arr,Wien Hbf,6,21:36,20.06.19,Frankfurt%238000105,1,ICE
32380, Grund: Technische Störung an der Strecke,22:09,ICE995,Berlin Ostbahnhof 16:46-Berlin Hbf 16:58-Berlin-Spandau 17:14-Wolfsburg Hbf 18:10-Braunschweig Hbf 18:30-Hildesheim Hbf 18:57-Göttingen 19:53-Kassel-Wilhelmshöhe 20:15-Fulda 20:47-Frankfurt(Main)Hbf 21:40,8000105.0,arr,Berlin Ostbahnhof,7,21:40,20.06.19,Frankfurt%238000105,29,ICE
32384, ,21:44,ICE695,Berlin Gesundbrunnen 17:19-Berlin Hbf (tief) 17:28-Berlin Südkreuz 17:35-Lutherstadt Wittenberg Hbf 18:11-Leipzig Hbf 18:48-Erfurt Hbf 19:30-Eisenach 19:56-Fulda 20:50-Frankfurt(Main)Hbf 21:44,8000105.0,arr,Berlin Gesundbrunnen,8,21:44,20.06.19,Frankfurt%238000105,0,ICE
32399, Grund: Technische Störung an der Strecke,22:20,ICE273,Hamburg-Altona 17:46-Hamburg Dammtor 17:54-Hamburg Hbf 18:01-Hamburg-Harburg 18:12-Hannover Hbf 19:24-Göttingen 20:18-Kassel-Wilhelmshöhe 20:39-Frankfurt(Main)Hbf 22:00,8000105.0,arr,Hamburg-Altona,6,22:00,20.06.19,Frankfurt%238000105,20,ICE
32470, ,,ICE 1536,Frankfurt(Main)Hbf 21:02-Darmstadt Hbf 21:17-Bensheim 21:30-Mannheim Hbf 21:55-Neustadt(Weinstr)Hbf 22:17-Kaiserslautern Hbf 22:43-Homburg(Saar)Hbf 23:03-Saarbrücken Hbf 23:29,8000105.0,dep,Saarbrücken Hbf,13,21:02,20.06.19,Frankfurt%238000105,0,ICE
32474, ,,ICE773,Frankfurt(Main)Hbf 21:06-Frankfurt(M) Flughafen Fernbf 21:17-Mannheim Hbf 21:54-Heidelberg Hbf 22:08-Stuttgart Hbf 22:50,8000105.0,dep,Stuttgart Hbf,6,21:06,20.06.19,Frankfurt%238000105,0,ICE
32481, ,,ICE526,Frankfurt(Main)Hbf 21:10-Frankfurt(M) Flughafen Fernbf 21:22-Köln Messe/Deutz Gl.11-12 22:14-Düsseldorf Hbf 22:36-Duisburg Hbf 22:49-Essen Hbf 23:02-Bochum Hbf 23:14-Dortmund Hbf 23:26,8000105.0,dep,Dortmund Hbf,7,21:10,20.06.19,Frankfurt%238000105,0,ICE
32486, ,,ICE272,Frankfurt(Main)Hbf 21:14-Hanau Hbf 21:28-Fulda 22:10-Kassel-Wilhelmshöhe 22:43-Göttingen 23:04-Hannover Hbf 00:02-Celle 00:25-Uelzen 00:48-Lüneburg 01:04-Hamburg-Harburg 01:23-Hamburg Hbf 01:38-Hamburg Dammtor 01:51-Hamburg-Altona 02:00Kassel-Wilhelmshöhe: Störung. Weitere Informationen,8000105.0,dep,Hamburg-Altona,8,21:14,20.06.19,Frankfurt%238000105,0,ICE
32489, ,,ICE 1659,Frankfurt(Main)Hbf 21:19-Fulda 22:12-Bad Hersfeld 22:39-Eisenach 23:07-Gotha 23:21-Erfurt Hbf 23:38,8000105.0,dep,Erfurt Hbf,6,21:19,20.06.19,Frankfurt%238000105,0,ICE
32511, ,21:46,ICE 22,Frankfurt(Main)Hbf 21:46-Frankfurt(M) Flughafen Fernbf 21:57-Mainz Hbf 22:18-Koblenz Hbf 23:11-Bonn Hbf 23:44-Köln Hbf 00:05-Düsseldorf Hbf 00:30-Duisburg Hbf 00:44-Essen Hbf 00:56-Bochum Hbf 01:07-Dortmund Hbf 01:21,8000105.0,dep,Dortmund Hbf,6,21:46,20.06.19,Frankfurt%238000105,0,ICE
32515, ,21:53,ICE695,Frankfurt(Main)Hbf 21:51-Mannheim Hbf 22:28-Stuttgart Hbf 23:08,8000105.0,dep,Stuttgart Hbf,8,21:51,20.06.19,Frankfurt%238000105,2,ICE
32590, Grund: Technische Störung an der Strecke,22:19,ICE273,Hamburg-Altona 17:46-Hamburg Dammtor 17:54-Hamburg Hbf 18:01-Hamburg-Harburg 18:12-Hannover Hbf 19:24-Göttingen 20:18-Kassel-Wilhelmshöhe 20:39-Frankfurt(Main)Hbf 22:00,8000105.0,arr,Hamburg-Altona,6,22:00,20.06.19,Frankfurt%238000105,19,ICE
32634, ,21:36,ICE 22,Wien Hbf 15:15-Wien Meidling 15:22-St.Pölten Hbf 15:46-Linz Hbf 16:36-Passau Hbf 17:34-Plattling 18:01-Regensburg Hbf 18:32-Nürnberg Hbf 19:30-Würzburg Hbf 20:24-Hanau Hbf 21:16-Frankfurt(Main)Hbf 21:36,8000105.0,arr,Wien Hbf,6,21:36,20.06.19,Frankfurt%238000105,0,ICE
32759, ,,ICE 19,Bruxelles Midi (Halt entfällt) 18:25-Bruxelles-Nord (Halt entfällt) 18:34-Liège-Guillemins (Halt entfällt) 19:14-Aachen Hbf 19:39-Köln Hbf 20:27-Frankfurt(M) Flughafen Fernbf 21:18-Frankfurt(Main)Hbf 21:31,8000105.0,arr,Bruxelles Midi,19,21:31,20.06.19,Frankfurt%238000105,0,ICE
32920, Grund: Technische Störung an der Strecke,22:21,ICE273,Hamburg-Altona 17:46-Hamburg Dammtor 17:54-Hamburg Hbf 18:01-Hamburg-Harburg 18:12-Hannover Hbf 19:24-Göttingen 20:18-Kassel-Wilhelmshöhe 20:39-Frankfurt(Main)Hbf 22:00,8000105.0,arr,Hamburg-Altona,6,22:00,20.06.19,Frankfurt%238000105,21,ICE
32967, Grund: Technische Störung an der Strecke,22:10,ICE995,Berlin Ostbahnhof 16:46-Berlin Hbf 16:58-Berlin-Spandau 17:14-Wolfsburg Hbf 18:10-Braunschweig Hbf 18:30-Hildesheim Hbf 18:57-Göttingen 19:53-Kassel-Wilhelmshöhe 20:15-Fulda 20:47-Frankfurt(Main)Hbf 21:40,8000105.0,arr,Berlin Ostbahnhof,7,21:40,20.06.19,Frankfurt%238000105,30,ICE
33096, ,,ICE 22,Wien Hbf 15:15-Wien Meidling 15:22-St.Pölten Hbf 15:46-Linz Hbf 16:36-Passau Hbf 17:34-Plattling 18:01-Regensburg Hbf 18:32-Nürnberg Hbf 19:30-Würzburg Hbf 20:24-Hanau Hbf 21:16-Frankfurt(Main)Hbf 21:36,8000105.0,arr,Wien Hbf,6,21:36,20.06.19,Frankfurt%238000105,0,ICE
33563, ,21:51,ICE695,Frankfurt(Main)Hbf 21:51-Mannheim Hbf 22:28-Stuttgart Hbf 23:08,8000105.0,dep,Stuttgart Hbf,8,21:51,20.06.19,Frankfurt%238000105,0,ICE
33623, ,,ICE695,Berlin Gesundbrunnen 17:19-Berlin Hbf (tief) 17:28-Berlin Südkreuz 17:35-Lutherstadt Wittenberg Hbf 18:11-Leipzig Hbf 18:48-Erfurt Hbf 19:30-Eisenach 19:56-Fulda 20:50-Frankfurt(Main)Hbf 21:44,8000105.0,arr,Berlin Gesundbrunnen,8,21:44,20.06.19,Frankfurt%238000105,0,ICE
33817, Grund: Technische Störung an der Strecke@@Gleiswechsel,22:09,ICE995,Berlin Ostbahnhof 16:46-Berlin Hbf 16:58-Berlin-Spandau 17:14-Wolfsburg Hbf 18:10-Braunschweig Hbf 18:30-Hildesheim Hbf 18:57-Göttingen 19:53-Kassel-Wilhelmshöhe 20:15-Fulda 20:47-Frankfurt(Main)Hbf 21:40,8000105.0,arr,Berlin Ostbahnhof,9,21:40,20.06.19,Frankfurt%238000105,29,ICE
